ORF,Name,Allele,Strain,Plate,Row,Column
YMR118C,SHH3,,DMA5332,14,10,7
YLR238W,FAR10,,DMA5236,14,10,8
YOR125C,CAT5,,DMA5333,14,10,9
YBR095C,RXT2,,DMA259,14,10,10
YOL153C,,,DMA5334,14,10,11
YBR086C,IST2,,DMA5238,14,10,12
YOL073C,DSC2,,DMA5335,14,10,13
YBR085W,AAC3,,DMA5239,14,10,14
YNR044W,AGA1,,DMA5336,14,10,15
YBR082C,UBC4,,DMA245,14,10,16
YNR033W,ABZ1,,DMA5337,14,10,17
YBR075W,,,DMA248,14,10,18
YNL284C,MRPL10,,DMA5338,14,10,19
YBR061C,TRM7,,DMA238,14,10,20
YNL147W,LSM7,,DMA5339,14,10,21
YBR020W,GAL1,,DMA201,14,10,22
YNL111C,CYB5,,DMA5340,14,10,23
YOR202W,HIS3,,DMA1,14,10,24
YOR202W,HIS3,,DMA1,14,11,1
YPR061C,JID1,,DMA5053,14,11,2
YPR193C,HPA2,,DMA5150,14,11,3
YPR060C,ARO7,,DMA5054,14,11,4
YPR192W,AQY1,,DMA5151,14,11,5
YPR059C,,,DMA5055,14,11,6
YPR191W,QCR2,,DMA5152,14,11,7
YPR058W,YMC1,,DMA5056,14,11,8
YPR189W,SKI3,,DMA5153,14,11,9
YPR057W,BRR1,,DMA5057,14,11,10
YPR188C,MLC2,,DMA5154,14,11,11
YPR054W,SMK1,,DMA5058,14,11,12
YPR185W,ATG13,,DMA5155,14,11,13
YPR053C,,,DMA5059,14,11,14
YPR184W,GDB1,,DMA5156,14,11,15
YPR052C,NHP6A,,DMA5060,14,11,16
YPR179C,HDA3,,DMA5157,14,11,17
YPR051W,MAK3,,DMA5061,14,11,18
YPR174C,,,DMA5158,14,11,19
YPR050C,,,DMA5062,14,11,20
YPR173C,VPS4,,DMA5159,14,11,21
YPR046W,MCM16,,DMA5063,14,11,22
YPR172W,,,DMA5160,14,11,23
YOR202W,HIS3,,DMA1,14,11,24
YOR202W,HIS3,,DMA1,14,12,1
YBL103C,RTG3,,DMA174,14,12,2
YNL109W,,,DMA5342,14,12,3
YAL024C,LTE1,,DMA5246,14,12,4
YNL096C,RPS7B,,DMA5343,14,12,5
YDR271C,,,DMA5247,14,12,6
YOR379C,,,DMA5344,14,12,7
YDR269C,,,DMA5248,14,12,8
YOR366W,,,DMA5345,14,12,9
YDR242W,AMD2,,DMA5249,14,12,10
YOR345C,,,DMA5346,14,12,11
YDL074C,BRE1,,DMA651,14,12,12
YOR333C,,,DMA5347,14,12,13
YCR107W,AAD3,,DMA5251,14,12,14
YOR325W,,,DMA5348,14,12,15
YBR299W,MAL32,,DMA5252,14,12,16
YOR309C,,,DMA4695,14,12,17
YBR165W,UBS1,,DMA317,14,12,18
YOR306C,MCH5,,DMA4698,14,12,19
YBR118W,TEF2,,DMA5254,14,12,20
YOR300W,,,DMA4681,14,12,21
YBR115C,LYS2,,DMA268,14,12,22
YOR128C,ADE2,,DMA5352,14,12,23
YOR202W,HIS3,,DMA1,14,12,24
YOR202W,HIS3,,DMA1,14,13,1
YPR074C,TKL1,,DMA5065,14,13,2
YJL082W,IML2,,DMA5162,14,13,3
YPR073C,LTP1,,DMA5066,14,13,4
YJL079C,PRY1,,DMA5163,14,13,5
YPR071W,,,DMA5067,14,13,6
YHR008C,SOD2,,DMA5164,14,13,7
YPR070W,MED1,,DMA5068,14,13,8
YPR201W,ARR3,,DMA5165,14,13,9
YPR069C,SPE3,,DMA5069,14,13,10
YPR200C,ARR2,,DMA5166,14,13,11
YPR068C,HOS1,,DMA5070,14,13,12
YPR199C,ARR1,,DMA5167,14,13,13
YPR066W,UBA3,,DMA5071,14,13,14
YPR198W,SGE1,,DMA5168,14,13,15
YPR065W,ROX1,,DMA5072,14,13,16
YPR197C,,,DMA5169,14,13,17
YPR064W,,,DMA5073,14,13,18
YPR196W,,,DMA5170,14,13,19
YPR063C,,,DMA5074,14,13,20
YPR195C,,,DMA5171,14,13,21
YPR062W,FCY1,,DMA5075,14,13,22
YPR194C,OPT2,,DMA5172,14,13,23
YOR202W,HIS3,,DMA1,14,13,24
YOR202W,HIS3,,DMA1,14,14,1
YER089C,PTC2,,DMA5257,14,14,2
YPR151C,SUE1,,DMA5354,14,14,3
YDR515W,SLF1,,DMA5258,14,14,4
YPR118W,MRI1,,DMA5355,14,14,5
YDR502C,SAM2,,DMA5259,14,14,6
YPR091C,NVJ2,,DMA5356,14,14,7
YDR493W,MZM1,,DMA5260,14,14,8
YPR083W,MDM36,,DMA5357,14,14,9
YDR483W,KRE2,,DMA1209,14,14,10
YPR021C,AGC1,,DMA5358,14,14,11
YDR477W,SNF1,,DMA5262,14,14,12
YPR011C,,,DMA5359,14,14,13
YDR444W,,,DMA5263,14,14,14
YPL158C,AIM44,,DMA5360,14,14,15
YDR326C,YSP2,,DMA5264,14,14,16
YML050W,AIM32,,DMA5361,14,14,17
YDR290W,,,DMA5265,14,14,18
YLR308W,CDA2,,DMA5362,14,14,19
YFL063W,,,DMA5266,14,14,20
YOL086C,ADH1,,DMA5363,14,14,21
YFL033C,RIM15,,DMA5267,14,14,22
YDR461W,MFA1,,DMA5364,14,14,23
YOR202W,HIS3,,DMA1,14,14,24
YOR202W,HIS3,,DMA1,14,15,1
YPR095C,SYT1,,DMA5077,14,15,2
YOR202W,HIS3,,DMA1,14,15,3
YPR093C,ASR1,,DMA5078,14,15,4
YOR202W,HIS3,,DMA1,14,15,5
YPR092W,,,DMA5079,14,15,6
YOR202W,HIS3,,DMA1,14,15,7
YPR090W,,,DMA5080,14,15,8
YNR041C,COQ2,,DMA5177,14,15,9
YPR089W,,,DMA5081,14,15,10
YJR034W,PET191,,DMA5178,14,15,11
YPR084W,,,DMA5082,14,15,12
YJL120W,,,DMA5179,14,15,13
YPR079W,MRL1,,DMA5083,14,15,14
YJL119C,,,DMA5180,14,15,15
YPR078C,,,DMA5084,14,15,16
YJL117W,PHO86,,DMA5181,14,15,17
YPR077C,,,DMA5085,14,15,18
YJL107C,,,DMA5182,14,15,19
YPR076W,,,DMA5086,14,15,20
YJL106W,IME2,,DMA5183,14,15,21
YPR075C,OPY2,,DMA5087,14,15,22
YJL092W,SRS2,,DMA5184,14,15,23
YOR202W,HIS3,,DMA1,14,15,24
YOR202W,HIS3,,DMA1,14,16,1
YOR202W,HIS3,,DMA1,14,16,2
YOR202W,HIS3,,DMA1,14,16,3
YOR202W,HIS3,,DMA1,14,16,4
YOR202W,HIS3,,DMA1,14,16,5
YOR202W,HIS3,,DMA1,14,16,6
YOR202W,HIS3,,DMA1,14,16,7
YOR202W,HIS3,,DMA1,14,16,8
YOR202W,HIS3,,DMA1,14,16,9
YOR202W,HIS3,,DMA1,14,16,10
YOR202W,HIS3,,DMA1,14,16,11
YOR202W,HIS3,,DMA1,14,16,12
YOR202W,HIS3,,DMA1,14,16,13
YOR202W,HIS3,,DMA1,14,16,14
YOR202W,HIS3,,DMA1,14,16,15
YOR202W,HIS3,,DMA1,14,16,16
YOR202W,HIS3,,DMA1,14,16,17
YOR202W,HIS3,,DMA1,14,16,18
YOR202W,HIS3,,DMA1,14,16,19
YOR202W,HIS3,,DMA1,14,16,20
YOR202W,HIS3,,DMA1,14,16,21
YOR202W,HIS3,,DMA1,14,16,22
YOR202W,HIS3,,DMA1,14,16,23
YOR202W,HIS3,,DMA1,14,16,24
YOR202W,HIS3,,DMA1,DM1,1,1
YOR202W,HIS3,,DMA1,DM1,1,2
YOR202W,HIS3,,DMA1,DM1,1,3
YOR202W,HIS3,,DMA1,DM1,1,4
YOR202W,HIS3,,DMA1,DM1,1,5
YOR202W,HIS3,,DMA1,DM1,1,6
YOR202W,HIS3,,DMA1,DM1,1,7
YOR202W,HIS3,,DMA1,DM1,1,8
YOR202W,HIS3,,DMA1,DM1,1,9
YOR202W,HIS3,,DMA1,DM1,1,10
YOR202W,HIS3,,DMA1,DM1,1,11
YOR202W,HIS3,,DMA1,DM1,1,12
YOR202W,HIS3,,DMA1,DM1,1,13
YOR202W,HIS3,,DMA1,DM1,1,14
YOR202W,HIS3,,DMA1,DM1,1,15
YOR202W,HIS3,,DMA1,DM1,1,16
YOR202W,HIS3,,DMA1,DM1,1,17
YOR202W,HIS3,,DMA1,DM1,1,18
YOR202W,HIS3,,DMA1,DM1,1,19
YOR202W,HIS3,,DMA1,DM1,1,20
YOR202W,HIS3,,DMA1,DM1,1,21
YOR202W,HIS3,,DMA1,DM1,1,22
YOR202W,HIS3,,DMA1,DM1,1,23
YOR202W,HIS3,,DMA1,DM1,1,24
YOR202W,HIS3,,DMA1,DM1,2,1
YJL094C,KHA1,,DMA2505,DM1,2,2
YDL182W,LYS20,,DMA748,DM1,2,3
YML103C,NUP188,,DMA3612,DM1,2,4
YEL013W,VAC8,,DMA1262,DM1,2,5
YDL059C,RAD59,,DMA658,DM1,2,6
YDL172C,,,DMA735,DM1,2,7
YBR183W,YPC1,,DMA348,DM1,2,8
YOR300W,,,DMA4681,DM1,2,9
YOR342C,,,DMA4735,DM1,2,10
YDR359C,EAF1,,DMA1102,DM1,2,11
YCL075W,,,DMA539,DM1,2,12
YDL024C,DIA3,,DMA634,DM1,2,13
YBR132C,AGP2,,DMA293,DM1,2,14
YJL037W,IRC18,,DMA2470,DM1,2,15
YGL212W,VAM7,,DMA1732,DM1,2,16
YBR222C,PCS60,,DMA363,DM1,2,17
YOR351C,MEK1,,DMA4750,DM1,2,18
YHR057C,CPR2,,DMA2116,DM1,2,19
YMR237W,BCH1,,DMA3822,DM1,2,20
YEL033W,MTC7,,DMA1296,DM1,2,21
YPR017C,DSS4,,DMA5037,DM1,2,22
YDR159W,SAC3,,DMA960,DM1,2,23
YOR202W,HIS3,,DMA1,DM1,2,24
YOR202W,HIS3,,DMA1,DM1,3,1
YJL099W,CHS6,,DMA2502,DM1,3,2
YER149C,PEA2,,DMA1449,DM1,3,3
YCR065W,HCM1,,DMA585,DM1,3,4
YDL011C,,,DMA618,DM1,3,5
YDR031W,MIX14,,DMA5212,DM1,3,6
YBL032W,HEK2,,DMA110,DM1,3,7
YDR368W,YPR1,,DMA1098,DM1,3,8
YGL167C,PMR1,,DMA1711,DM1,3,9
YJL131C,AIM23,,DMA2509,DM1,3,10
YPR061C,JID1,,DMA5053,DM1,3,11
YPL147W,PXA1,,DMA4879,DM1,3,12
YNL080C,EOS1,,DMA3987,DM1,3,13
YOR288C,MPD1,,DMA4691,DM1,3,14
YGL132W,,,DMA1692,DM1,3,15
YGL136C,MRM2,,DMA1690,DM1,3,16
YAR027W,UIP3,,DMA61,DM1,3,17
YNR021W,,,DMA4245,DM1,3,18
YGR255C,COQ6,,DMA5290,DM1,3,19
YML051W,GAL80,,DMA3541,DM1,3,20
YCL056C,PEX34,,DMA525,DM1,3,21
YPR122W,AXL1,,DMA5123,DM1,3,22
YOR243C,PUS7,,DMA4650,DM1,3,23
YOR202W,HIS3,,DMA1,DM1,3,24
YOR202W,HIS3,,DMA1,DM1,4,1
YMR144W,,,DMA3721,DM1,4,2
YPL022W,RAD1,,DMA4782,DM1,4,3
YCL061C,MRC1,,DMA522,DM1,4,4
YFL034C-A,RPL22B,,DMA1491,DM1,4,5
YDL027C,MRX9,,DMA631,DM1,4,6
YIL148W,RPL40A,,DMA2387,DM1,4,7
YGR295C,COS6,,DMA2034,DM1,4,8
YBR250W,SPO23,,DMA409,DM1,4,9
YIR005W,IST3,,DMA2423,DM1,4,10
YBR022W,POA1,,DMA200,DM1,4,11
YKL015W,PUT3,,DMA2757,DM1,4,12
YML038C,YMD8,,DMA3547,DM1,4,13
YOL116W,MSN1,,DMA4402,DM1,4,14
YDL177C,,,DMA753,DM1,4,15
YOR193W,PEX27,,DMA4588,DM1,4,16
YBR137W,,,DMA291,DM1,4,17
YER151C,UBP3,,DMA1447,DM1,4,18
YBR006W,UGA2,,DMA191,DM1,4,19
YBR235W,VHC1,,DMA397,DM1,4,20
YOR334W,MRS2,,DMA4739,DM1,4,21
YJL042W,MHP1,,DMA2468,DM1,4,22
YPL134C,ODC1,,DMA4866,DM1,4,23
YOR202W,HIS3,,DMA1,DM1,4,24
YOR202W,HIS3,,DMA1,DM1,5,1
BLANK,BLANK,,,DM1,5,2
YPL021W,ECM23,,DMA4783,DM1,5,3
YPL138C,SPP1,,DMA4862,DM1,5,4
YOL105C,WSC3,,DMA4390,DM1,5,5
YOR188W,MSB1,,DMA4593,DM1,5,6
YPL098C,MGR2,,DMA4846,DM1,5,7
YBR059C,AKL1,,DMA239,DM1,5,8
YEL056W,HAT2,,DMA1306,DM1,5,9
YLR015W,BRE2,,DMA3116,DM1,5,10
YCR025C,,,DMA564,DM1,5,11
YBR009C,HHF1,,DMA188,DM1,5,12
YOR317W,FAA1,,DMA4724,DM1,5,13
YER066C-A,,,DMA1358,DM1,5,14
YOR171C,LCB4,,DMA4581,DM1,5,15
YER152C,,,DMA1446,DM1,5,16
YOL073C,DSC2,,DMA5335,DM1,5,17
YBR036C,CSG2,,DMA211,DM1,5,18
YOR248W,,,DMA5204,DM1,5,19
YPL037C,EGD1,,DMA4794,DM1,5,20
YPL239W,YAR1,,DMA4962,DM1,5,21
YBR012C,,,DMA186,DM1,5,22
YBR128C,ATG14,,DMA297,DM1,5,23
YOR202W,HIS3,,DMA1,DM1,5,24
YOR202W,HIS3,,DMA1,DM1,6,1
YBR139W,,,DMA312,DM1,6,2
YDR461W,MFA1,,DMA5364,DM1,6,3
YJL207C,LAA1,,DMA2601,DM1,6,4
YNL053W,MSG5,,DMA5325,DM1,6,5
YNL229C,URE2,,DMA4096,DM1,6,6
YDL222C,FMP45,,DMA813,DM1,6,7
YER108C,,,DMA1396,DM1,6,8
YJR095W,SFC1,,DMA2670,DM1,6,9
YBR104W,YMC2,,DMA253,DM1,6,10
YBR161W,CSH1,,DMA321,DM1,6,11
YOR270C,VPH1,,DMA4658,DM1,6,12
YIL064W,EFM4,,DMA2326,DM1,6,13
YOL081W,IRA2,,DMA4362,DM1,6,14
YDL027C,MRX9,,DMA631,DM1,6,15
YIL060W,,,DMA2327,DM1,6,16
YOR183W,FYV12,,DMA4574,DM1,6,17
YPL056C,LCL1,,DMA4804,DM1,6,18
YPL003W,ULA1,,DMA4768,DM1,6,19
YGL151W,NUT1,,DMA1703,DM1,6,20
YNL330C,RPD3,,DMA4200,DM1,6,21
YAL056C-A,,,DMA57,DM1,6,22
YER132C,PMD1,,DMA1423,DM1,6,23
YOR202W,HIS3,,DMA1,DM1,6,24
YOR202W,HIS3,,DMA1,DM1,7,1
YOL004W,SIN3,,DMA4294,DM1,7,2
YOR325W,,,DMA5348,DM1,7,3
YEL068C,,,DMA1318,DM1,7,4
YBR027C,,,DMA195,DM1,7,5
YDR492W,IZH1,,DMA1203,DM1,7,6
YER116C,SLX8,,DMA1413,DM1,7,7
YAL058W,CNE1,,DMA56,DM1,7,8
YOR153W,PDR5,,DMA4569,DM1,7,9
YJL214W,HXT8,,DMA2595,DM1,7,10
YJR025C,BNA1,,DMA2622,DM1,7,11
YDL149W,ATG9,,DMA726,DM1,7,12
YDR389W,SAC7,,DMA1127,DM1,7,13
YNL128W,TEP1,,DMA4023,DM1,7,14
YOL063C,CRT10,,DMA4349,DM1,7,15
YAR023C,,,DMA62,DM1,7,16
YEL011W,GLC3,,DMA1264,DM1,7,17
YCL036W,GFD2,,DMA494,DM1,7,18
YCR089W,FIG2,,DMA589,DM1,7,19
YBR171W,SEC66,,DMA335,DM1,7,20
YOL019W,,,DMA4303,DM1,7,21
YBL001C,ECM15,,DMA94,DM1,7,22
YER048C,CAJ1,,DMA1353,DM1,7,23
YOR202W,HIS3,,DMA1,DM1,7,24
YOR202W,HIS3,,DMA1,DM1,8,1
YCR092C,MSH3,,DMA609,DM1,8,2
YGR019W,UGA1,,DMA1791,DM1,8,3
YMR155W,,,DMA3749,DM1,8,4
YLR452C,SST2,,DMA3495,DM1,8,5
YER115C,SPR6,,DMA1414,DM1,8,6
YOR354C,MSC6,,DMA4748,DM1,8,7
YPL074W,YTA6,,DMA4813,DM1,8,8
YOR032C,HMS1,,DMA4460,DM1,8,9
YPR051W,MAK3,,DMA5061,DM1,8,10
YER075C,PTP3,,DMA1372,DM1,8,11
YEL053C,MAK10,,DMA1307,DM1,8,12
YPL216W,,,DMA4953,DM1,8,13
YPL232W,SSO1,,DMA4964,DM1,8,14
YBR223C,TDP1,,DMA362,DM1,8,15
YOR106W,VAM3,,DMA4531,DM1,8,16
YMR104C,YPK2,,DMA3707,DM1,8,17
YDL127W,PCL2,,DMA720,DM1,8,18
YBR296C,PHO89,,DMA465,DM1,8,19
YDR127W,ARO1,,DMA916,DM1,8,20
YDR458C,HEH2,,DMA1178,DM1,8,21
YDR540C,IRC4,,DMA1238,DM1,8,22
YPL032C,SVL3,,DMA4798,DM1,8,23
YOR202W,HIS3,,DMA1,DM1,8,24
YOR202W,HIS3,,DMA1,DM1,9,1
YDR497C,ITR1,,DMA1223,DM1,9,2
YDR539W,FDC1,,DMA1239,DM1,9,3
YOR263C,,,DMA4665,DM1,9,4
YDR173C,ARG82,,DMA953,DM1,9,5
YFL040W,,,DMA1512,DM1,9,6
YCR069W,CPR4,,DMA582,DM1,9,7
YMR030W,RSF1,,DMA3639,DM1,9,8
YBR270C,BIT2,,DMA443,DM1,9,9
YOL131W,,,DMA4415,DM1,9,10
YMR306W,FKS3,,DMA3906,DM1,9,11
YPL019C,VTC3,,DMA4784,DM1,9,12
YGL147C,RPL9A,,DMA1683,DM1,9,13
YER052C,HOM3,,DMA1350,DM1,9,14
YOR314W,,,DMA4727,DM1,9,15
YLL017W,,,DMA3045,DM1,9,16
YDR483W,KRE2,,DMA1209,DM1,9,17
YDL091C,UBX3,,DMA696,DM1,9,18
YOR324C,FRT1,,DMA4719,DM1,9,19
YBR090C,,,DMA241,DM1,9,20
YPR005C,HAL1,,DMA5023,DM1,9,21
YOL047C,LDS2,,DMA4342,DM1,9,22
YJL106W,IME2,,DMA5183,DM1,9,23
YOR202W,HIS3,,DMA1,DM1,9,24
YOR202W,HIS3,,DMA1,DM1,10,1
YBR281C,DUG2,,DMA433,DM1,10,2
YAR018C,KIN3,,DMA64,DM1,10,3
YDR258C,HSP78,,DMA1014,DM1,10,4
YBL007C,SLA1,,DMA91,DM1,10,5
YJL206C,,,DMA2603,DM1,10,6
YLR034C,SMF3,,DMA3126,DM1,10,7
YAL026C,DRS2,,DMA30,DM1,10,8
YDL118W,,,DMA704,DM1,10,9
YER156C,,,DMA1443,DM1,10,10
YER004W,FMP52,,DMA1314,DM1,10,11
YOL001W,PHO80,,DMA4274,DM1,10,12
YCL001W-A,,,DMA459,DM1,10,13
YOL013W-A,,,DMA4286,DM1,10,14
YKR027W,BCH2,,DMA2950,DM1,10,15
YDL006W,PTC1,,DMA620,DM1,10,16
YNL292W,PUS4,,DMA4163,DM1,10,17
YMR006C,PLB2,,DMA3636,DM1,10,18
YKL123W,,,DMA2855,DM1,10,19
YOR368W,RAD17,,DMA4760,DM1,10,20
YMR205C,PFK2,,DMA3795,DM1,10,21
YDL078C,MDH3,,DMA684,DM1,10,22
YDL125C,HNT1,,DMA698,DM1,10,23
YOR202W,HIS3,,DMA1,DM1,10,24
YOR202W,HIS3,,DMA1,DM1,11,1
YOR219C,STE13,,DMA4622,DM1,11,2
YBR295W,PCA1,,DMA466,DM1,11,3
YBL072C,RPS8A,,DMA149,DM1,11,4
YDR019C,GCV1,,DMA850,DM1,11,5
YNL155W,CUZ1,,DMA4053,DM1,11,6
YOR296W,,,DMA4686,DM1,11,7
YOR293W,RPS10A,,DMA4687,DM1,11,8
YDR085C,AFR1,,DMA880,DM1,11,9
YOR209C,NPT1,,DMA4628,DM1,11,10
YDR388W,RVS167,,DMA1128,DM1,11,11
YLR031W,,,DMA3128,DM1,11,12
YCR101C,,,DMA604,DM1,11,13
YOL138C,RTC1,,DMA4411,DM1,11,14
YGL049C,TIF4632,,DMA5185,DM1,11,15
YGR092W,DBF2,,DMA1850,DM1,11,16
YOR190W,SPR1,,DMA4591,DM1,11,17
YDR354W,TRP4,,DMA1082,DM1,11,18
YJR049C,UTR1,,DMA2631,DM1,11,19
YOR238W,,,DMA4653,DM1,11,20
YBR272C,HSM3,,DMA441,DM1,11,21
YPR013C,CMR3,,DMA5017,DM1,11,22
YER031C,YPT31,,DMA1323,DM1,11,23
YOR202W,HIS3,,DMA1,DM1,11,24
YOR202W,HIS3,,DMA1,DM1,12,1
YPR070W,MED1,,DMA5068,DM1,12,2
YAR028W,,,DMA83,DM1,12,3
YDR438W,THI74,,DMA1166,DM1,12,4
YFR008W,FAR7,,DMA1517,DM1,12,5
YDR158W,HOM2,,DMA938,DM1,12,6
YLL015W,BPT1,,DMA3047,DM1,12,7
YDL174C,DLD1,,DMA756,DM1,12,8
YDR117C,TMA64,,DMA902,DM1,12,9
YBR255W,MTC4,,DMA431,DM1,12,10
YDL135C,RDI1,,DMA710,DM1,12,11
YOR135C,IRC14,,DMA4556,DM1,12,12
YMR315W,,,DMA3923,DM1,12,13
YPR174C,,,DMA5158,DM1,12,14
YPL174C,NIP100,,DMA4918,DM1,12,15
YCL026C,,,DMA504,DM1,12,16
YOR055W,,,DMA4487,DM1,12,17
YEL040W,UTR2,,DMA1292,DM1,12,18
YJL107C,,,DMA5182,DM1,12,19
BLANK,BLANK,,,DM1,12,20
YER063W,THO1,,DMA1361,DM1,12,21
YLR453C,RIF2,,DMA3494,DM1,12,22
YFL043C,,,DMA1509,DM1,12,23
YOR202W,HIS3,,DMA1,DM1,12,24
YOR202W,HIS3,,DMA1,DM1,13,1
YML034W,SRC1,,DMA3529,DM1,13,2
YOR246C,ENV9,,DMA4648,DM1,13,3
YGL164C,YRB30,,DMA1714,DM1,13,4
YDL046W,NPC2,,DMA644,DM1,13,5
YDR496C,PUF6,,DMA1201,DM1,13,6
YBR214W,SDS24,,DMA371,DM1,13,7
YPL055C,LGE1,,DMA4805,DM1,13,8
YIL035C,CKA1,,DMA2280,DM1,13,9
YGR034W,RPL26B,,DMA1803,DM1,13,10
YER056C,FCY2,,DMA1346,DM1,13,11
YNL034W,,,DMA3951,DM1,13,12
YPL096W,PNG1,,DMA4847,DM1,13,13
YLR056W,ERG3,,DMA3153,DM1,13,14
YLR357W,RSC2,,DMA3387,DM1,13,15
YBR240C,THI2,,DMA417,DM1,13,16
YDL070W,BDF2,,DMA653,DM1,13,17
YDL137W,ARF2,,DMA731,DM1,13,18
YJL120W,,,DMA5179,DM1,13,19
YPR076W,,,DMA5086,DM1,13,20
YJR083C,ACF4,,DMA2656,DM1,13,21
YML035C,AMD1,,DMA3551,DM1,13,22
YCR106W,RDS1,,DMA623,DM1,13,23
YOR202W,HIS3,,DMA1,DM1,13,24
YOR202W,HIS3,,DMA1,DM1,14,1
YER083C,GET2,,DMA1389,DM1,14,2
YPL057C,SUR1,,DMA4803,DM1,14,3
YJL030W,MAD2,,DMA2472,DM1,14,4
YOR022C,,,DMA4447,DM1,14,5
YNL219C,ALG9,,DMA4102,DM1,14,6
YDR255C,RMD5,,DMA1017,DM1,14,7
YMR123W,PKR1,,DMA3715,DM1,14,8
YPL270W,MDL2,,DMA5008,DM1,14,9
YLR014C,PPR1,,DMA3117,DM1,14,10
YNR002C,ATO2,,DMA4191,DM1,14,11
YPL200W,CSM4,,DMA4941,DM1,14,12
YCR016W,,,DMA550,DM1,14,13
YKR026C,GCN3,,DMA2951,DM1,14,14
YER162C,RAD4,,DMA1463,DM1,14,15
YOR030W,DFG16,,DMA4462,DM1,14,16
YBR024W,SCO2,,DMA198,DM1,14,17
YHR146W,CRP1,,DMA2195,DM1,14,18
YIL133C,RPL16A,,DMA2374,DM1,14,19
YDL131W,LYS21,,DMA715,DM1,14,20
YBL107C,MIX23,,DMA171,DM1,14,21
YOR213C,SAS5,,DMA4626,DM1,14,22
YPR012W,,,DMA5018,DM1,14,23
YOR202W,HIS3,,DMA1,DM1,14,24
YOR202W,HIS3,,DMA1,DM1,15,1
YHR184W,SSP1,,DMA2231,DM1,15,2
YDR508C,GNP1,,DMA1216,DM1,15,3
YOR061W,CKA2,,DMA4484,DM1,15,4
YBR213W,MET8,,DMA372,DM1,15,5
YHL026C,,,DMA2059,DM1,15,6
YOR240W,,,DMA5230,DM1,15,7
YNL111C,CYB5,,DMA5340,DM1,15,8
YIR016W,,,DMA2418,DM1,15,9
YDR163W,CWC15,,DMA957,DM1,15,10
YOR283W,,,DMA4672,DM1,15,11
YPL261C,,,DMA5015,DM1,15,12
YER030W,CHZ1,,DMA1324,DM1,15,13
YGR111W,,,DMA1884,DM1,15,14
YIL017C,VID28,,DMA2268,DM1,15,15
YOR285W,RDL1,,DMA4670,DM1,15,16
YOR348C,PUT4,,DMA4730,DM1,15,17
YJR090C,GRR1,,DMA2675,DM1,15,18
YOL007C,CSI2,,DMA4292,DM1,15,19
YDR215C,,,DMA974,DM1,15,20
YOR264W,DSE3,,DMA4664,DM1,15,21
YPL212C,PUS1,,DMA4956,DM1,15,22
YJL079C,PRY1,,DMA5163,DM1,15,23
YOR202W,HIS3,,DMA1,DM1,15,24
YOR202W,HIS3,,DMA1,DM1,16,1
YOR202W,HIS3,,DMA1,DM1,16,2
YOR202W,HIS3,,DMA1,DM1,16,3
YOR202W,HIS3,,DMA1,DM1,16,4
YOR202W,HIS3,,DMA1,DM1,16,5
YOR202W,HIS3,,DMA1,DM1,16,6
YOR202W,HIS3,,DMA1,DM1,16,7
YOR202W,HIS3,,DMA1,DM1,16,8
YOR202W,HIS3,,DMA1,DM1,16,9
YOR202W,HIS3,,DMA1,DM1,16,10
YOR202W,HIS3,,DMA1,DM1,16,11
YOR202W,HIS3,,DMA1,DM1,16,12
YOR202W,HIS3,,DMA1,DM1,16,13
YOR202W,HIS3,,DMA1,DM1,16,14
YOR202W,HIS3,,DMA1,DM1,16,15
YOR202W,HIS3,,DMA1,DM1,16,16
YOR202W,HIS3,,DMA1,DM1,16,17
YOR202W,HIS3,,DMA1,DM1,16,18
YOR202W,HIS3,,DMA1,DM1,16,19
YOR202W,HIS3,,DMA1,DM1,16,20
YOR202W,HIS3,,DMA1,DM1,16,21
YOR202W,HIS3,,DMA1,DM1,16,22
YOR202W,HIS3,,DMA1,DM1,16,23
YOR202W,HIS3,,DMA1,DM1,16,24
YOR202W,HIS3,,DMA1,DM2,1,1
YOR202W,HIS3,,DMA1,DM2,1,2
YOR202W,HIS3,,DMA1,DM2,1,3
YOR202W,HIS3,,DMA1,DM2,1,4
YOR202W,HIS3,,DMA1,DM2,1,5
YOR202W,HIS3,,DMA1,DM2,1,6
YOR202W,HIS3,,DMA1,DM2,1,7
YOR202W,HIS3,,DMA1,DM2,1,8
YOR202W,HIS3,,DMA1,DM2,1,9
YOR202W,HIS3,,DMA1,DM2,1,10
YOR202W,HIS3,,DMA1,DM2,1,11
YOR202W,HIS3,,DMA1,DM2,1,12
YOR202W,HIS3,,DMA1,DM2,1,13
YOR202W,HIS3,,DMA1,DM2,1,14
YOR202W,HIS3,,DMA1,DM2,1,15
YOR202W,HIS3,,DMA1,DM2,1,16
YOR202W,HIS3,,DMA1,DM2,1,17
YOR202W,HIS3,,DMA1,DM2,1,18
YOR202W,HIS3,,DMA1,DM2,1,19
YOR202W,HIS3,,DMA1,DM2,1,20
YOR202W,HIS3,,DMA1,DM2,1,21
YOR202W,HIS3,,DMA1,DM2,1,22
YOR202W,HIS3,,DMA1,DM2,1,23
YOR202W,HIS3,,DMA1,DM2,1,24
YOR202W,HIS3,,DMA1,DM2,2,1
YIL040W,APQ12,,DMA2275,DM2,2,2
YPL130W,SPO19,,DMA4868,DM2,2,3
YOR055W,,,DMA4487,DM2,2,4
YLL001W,DNM1,,DMA3034,DM2,2,5
